Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,1213,30-Jun-76,151.2365394,-33.91653035,HIGH ST,BOTANY ST,RANDWICK,Sydney
VEH ,1214,10-May-78,151.0461432,-33.83989734,SILVERWATER RD,CARNARVON ST,SILVERWATER,Sydney
VEH ,1215,23-Oct-78,151.0092765,-33.86345296,RAWSON RD,CLYDE ST,SOUTH GRANVILLE,Sydney
PED ,1216,19-Jan-77,151.2277522,-33.92382583,ANZAC PDE,RAINBOW ST (N-),KINGSFORD,Sydney
VEH ,1217,15-Aug-77,151.7477789,-32.91972313,BEAUMONT ST,DONALD ST,HAMILTON,Hunter
VEH ,1218,04-Jul-79,151.3309432,-33.63368194,BARRENJOEY RD,CENTRAL RD,AVALON,Sydney
VEH ,1219,24-Feb-77,151.1797044,-33.7934078,PACIFIC HWY,RAILWAY ST,CHATSWOOD,Sydney
VEH ,1220,30-Nov-76,151.3025035,-33.73729124,PITTWATER RD,OCEAN GROVE,COLLAROY,Sydney
VEH ,1221,15-Nov-76,151.2219771,-33.82889919,BELGRAVE ST,YOUNG ST,CREMORNE,Sydney
VEH ,1222,20-Oct-76,151.2322241,-33.82118065,OURIMBAH RD,MACPHERSON ST,MOSMAN,Sydney
VEH ,1223,16-Jun-77,151.0885655,-33.77153349,EPPING RD,PEMBROKE ST,EPPING,Sydney
VEH ,1224,20-Oct-76,151.2384,-33.8243796,MILITARY RD,COWLES RD,MOSMAN,Sydney
VEH ,1225,16-Nov-77,151.1200721,-33.72787831,PACIFIC HWY,FOX VALLEY RD,WAHROONGA,Sydney
VEH ,1226,04-May-77,151.0639607,-33.74013666,PENNANT HILLS RD,BEECROFT RD (E),PENNANT HILLS,Sydney
VEH ,1227,11-Nov-76,151.1298079,-33.89028004,HUME HWY,VICTORIA ST,ASHFIELD,Sydney
VEH ,1228,07-Apr-81,151.116999,-33.89333266,GEORGES RIVER RD,MILTON ST,ASHFIELD,Sydney
VEH ,1229,12-Oct-76,150.9908826,-33.89635074,HUME HWY,MILLER RD,BASS HILL,Sydney
VEH ,1230,16-Dec-76,151.1127816,-33.96229761,FOREST RD,CROYDON RD,HURSTVILLE,Sydney
VEH ,1231,13-May-77,151.2014992,-33.91266328,BOTANY RD,COLLINS ST,BEACONSFIELD,Sydney
VEH ,1232,29-Mar-77,151.2023425,-33.91016238,BOTANY RD,EPSOM RD,ZETLAND,Sydney
VEH ,1233,16-Jun-77,150.9338009,-33.80723769,GREAT WESTERN HWY,TOONGABBIE RD,GIRRAWEEN,Sydney
VEH ,1234,11-Aug-77,150.8144338,-33.77927384,GREAT WESTERN HWY,CARLISLE AV,MOUNT DRUITT,Sydney
VEH ,1235,23-Sep-77,150.7940295,-33.7748767,GREAT WESTERN HWY,BENNETT RD,ST MARYS,Sydney
VEH ,1236,27-Jun-77,150.7794414,-33.77148482,GREAT WESTERN HWY,GLOSSOP ST,ST MARYS,Sydney
VEH ,1237,21-Jul-77,150.8969868,-33.79805752,GREAT WESTERN HWY,RESERVOIR RD,BLACKTOWN,Sydney
VEH ,1238,20-Jun-77,150.9285154,-33.91422535,HUME HWY,BIGGE ST,WARWICK FARM,Sydney
VEH ,1239,24-Oct-77,150.9577064,-33.89450986,HUME HWY,HOLLYWOOD DR,LANSVALE,Sydney
VEH ,1240,14-Feb-77,151.0452749,-33.78320836,PENNANT HILLS RD,JENKINS RD,CARLINGFORD,Sydney
VEH ,1241,16-May-89,150.8659783,-34.4314812,PRINCES HWY,F6 FWY N/B OFF RAMP,WEST WOLLONGONG,Southern
VEH ,1242,15-Feb-77,151.0437496,-33.7845712,PENNANT HILLS RD,ADDERTON RD,CARLINGFORD,Sydney
VEH ,1244,29-Sep-77,150.9602515,-33.83031965,CUMBERLAND HWY,MERRYLANDS RD,MERRYLANDS WEST,Sydney
VEH ,1245,01-Mar-77,150.9865218,-33.83584385,MERRYLANDS RD,TREVES RD,MERRYLANDS,Sydney
VEH ,1246,29-Sep-77,150.982735,-33.83509394,MERRYLANDS RD,CHETWYND RD,MERRYLANDS,Sydney
VEH ,1247,13-May-77,150.8919492,-33.77197741,LANCASTER RD,NEWTON RD,BLACKTOWN,Sydney
VEH ,1248,19-Sep-77,150.9809924,-33.81723818,GREAT WESTERN HWY,BRIDGE RD,MAYS HILL,Sydney
VEH ,1249,14-Mar-79,150.9898273,-33.75389353,WINDSOR RD,CORONATION RD,BAULKHAM HILLS,Sydney
VEH ,1251,19-Sep-77,151.0974983,-34.03963396,PRESIDENT AV,WANDELLA RD,MIRANDA,Sydney
VEH ,1252,15-Feb-78,151.1744797,-33.78325395,PACIFIC HWY,SHIRLEY RD,ROSEVILLE,Sydney
VEH ,1253,25-Feb-77,151.0786658,-33.88977281,HUME HWY,WALLIS AV,STRATHFIELD,Sydney
VEH ,1254,11-Nov-76,151.1259696,-33.88958031,HUME HWY,HOLDEN ST,ASHFIELD,Sydney
VEH ,1255,11-Aug-77,151.0841688,-33.72625837,PENNANT HILLS RD,DUFFY AV,THORNLEIGH,Sydney
VEH ,1256,25-May-77,151.2984632,-33.72228983,PITTWATER RD,MACTIER ST,NARRABEEN,Sydney
VEH ,1257,21-Jul-77,151.2972357,-33.71272923,PITTWATER RD,WATERLOO ST,NARRABEEN,Sydney
VEH ,1258,07-Jul-78,151.330368,-33.6368667,BARRENJOEY RD,AVALON PDE,AVALON,Sydney
VEH ,1259,24-Jan-77,151.2660311,-33.77031835,CONDAMINE ST,OLD PITTWATER RD,NORTH MANLY,Sydney
VEH ,1260,12-Nov-92,150.6997872,-33.76276613,JAMISON RD,EVAN ST,PENRITH,Sydney
VEH ,1261,08-Dec-76,151.2190774,-33.75921707,WARRINGAH RD,CURRIE RD,FORESTVILLE,Sydney
VEH ,1262,02-Nov-77,151.231218,-33.96041916,BUNNERONG RD,PERRY ST,MATRAVILLE,Sydney
VEH ,1263,01-Jun-77,151.2298286,-33.94748979,BUNNERONG RD,FITZGERALD AV,HILLSDALE,Sydney
VEH ,1264,25-Aug-76,151.1985914,-33.91935337,BOTANY RD,HARCOURT PDE,ROSEBERY,Sydney
VEH ,1265,03-Dec-76,151.2735864,-33.87341342,OLD SOUTH HEAD RD,DOVER RD,ROSE BAY,Sydney
PED ,1266,31-Aug-77,150.6922412,-33.75238737,GREAT WESTERN HWY,HENRY ST (W-),PENRITH,Sydney
VEH ,1267,23-Sep-77,150.687712,-33.7506967,GREAT WESTERN HWY,CASTLEREAGH RD,PENRITH,Sydney
VEH ,1268,16-Oct-87,151.2225887,-33.94356794,BANKS AV,WESTFIELD DR,PAGEWOOD,Sydney
VEH ,1269,30-Aug-78,151.0589064,-33.89046765,HUME HWY,SRA WORKSHOPS ENTRANCE,GREENACRE,Sydney
VEH ,1270,07-Oct-76,151.0419226,-33.90458843,HUME HWY,BORONIA RD,GREENACRE,Sydney
VEH ,1271,20-Jun-77,150.9317165,-33.91381971,HUME HWY,MANNIX PDE,WARWICK FARM,Sydney
VEH ,1272,16-Sep-77,150.8853913,-33.95942963,CAMPBELLTOWN RD,GLENFIELD RD,GLENFIELD,Sydney
VEH ,1273,21-Sep-77,151.0724242,-33.73886831,PENNANT HILLS RD,THE CRESCENT,PENNANT HILLS,Sydney
VEH ,1274,29-Jun-77,151.0970134,-33.72452806,PENNANT HILLS RD,NORMANHURST RD,NORMANHURST,Sydney
VEH ,1275,29-Apr-77,151.0893768,-33.79210337,BLAXLAND RD,LOVELL RD,EASTWOOD,Sydney
VEH ,1276,01-Nov-77,151.1044223,-33.80500558,BLAXLAND RD,NORTH RD,RYDE,Sydney
VEH ,1277,29-Jul-77,150.9975353,-33.78035308,WINDSOR RD,CHURCHILL DR,NORTHMEAD,Sydney
VEH ,1278,18-Aug-92,150.9817892,-33.74557223,WINDSOR RD,MERINDAH RD,BAULKHAM HILLS,Sydney
VEH ,1279,12-Aug-77,150.9730308,-33.726076,WINDSOR RD,SHOWGROUND RD,KELLYVILLE,Sydney
VEH ,1280,30-Jun-93,150.8934961,-33.66251139,WINDSOR RD,GARFIELD RD EAST,BOX HILL,Sydney
VEH ,1281,11-Jun-82,150.8337563,-33.61514654,WINDSOR RD,PITT TOWN RD,MCGRATHS HILL,Sydney
VEH ,1282,08-Jul-78,150.8242617,-33.60540153,WINDSOR RD,MACQUARIE ST,WINDSOR,Sydney
VEH ,1283,06-Apr-77,151.1804435,-33.79101781,PACIFIC HWY,ASHLEY ST,CHATSWOOD,Sydney
VEH ,1284,18-Sep-11,150.5701133,-33.69789473,GREAT WESTERN HWY,GEORGE ST,SPRINGWOOD,Sydney
VEH ,1285,05-Apr-77,151.1623625,-33.92343361,PRINCES HWY,SMITH ST,TEMPE,Sydney
VEH ,1286,18-May-78,151.1174355,-33.98200252,PRINCES HWY,CARWAR AV,CARSS PARK,Sydney
VEH ,1287,26-Aug-77,151.1137453,-33.99107037,PRINCES HWY,TORRENS ST,BLAKEHURST,Sydney
VEH ,1288,24-Oct-84,151.0846724,-34.02679834,PRINCES HWY,THE BOULEVARDE,KIRRAWEE,Sydney
VEH ,1289,28-Jan-77,151.0781525,-34.03135675,PRINCES HWY,THE KINGSWAY,KIRRAWEE,Sydney
VEH ,1290,11-Mar-77,151.0112626,-34.07517565,PRINCES HWY,OLD PRINCES HWY SOUTH,ENGADINE,Sydney
VEH ,1291,11-Mar-77,151.1116251,-34.04158528,PRESIDENT AV,KAREENA RD,CARINGBAH,Sydney
VEH ,1292,30-Jun-76,151.079865,-34.03707088,PRESIDENT AV,NORTH WEST ARM RD,GYMEA,Sydney
PED ,1293,09-Feb-98,151.1778259,-33.89890528,KING ST,GODDARD ST (N-),NEWTOWN,Sydney
VEH ,1294,12-Oct-77,151.2700727,-33.7626345,OLD PITTWATER RD,BEACON HILL RD,BROOKVALE,Sydney
VEH ,1295,02-May-77,151.2010797,-33.78578055,EASTERN VALLEY WAY,SMITH ST,CHATSWOOD,Sydney
VEH ,1296,16-Dec-76,151.1879404,-33.80147675,MOWBRAY RD,ARCHER ST,CHATSWOOD,Sydney
VEH ,1297,21-Apr-77,151.1363613,-33.84008836,VICTORIA RD,CROWN ST,HENLEY,Sydney
VEH ,1298,29-Mar-78,151.7198769,-32.89637154,LORNA ST,MAUDE ST,WARATAH,Hunter
VEH ,1299,02-Dec-76,151.0771502,-33.9200459,HALDON ST,THE BOULEVARDE,LAKEMBA,Sydney
VEH ,1301,19-Aug-81,151.2076429,-33.93573987,WENTWORTH AV,SOUTHERN CROSS DR ON RMP,EASTLAKES,Sydney
VEH ,1302,10-Oct-85,151.2850821,-33.75206158,FISHER RD,ST DAVID AV,DEE WHY,Sydney
VEH ,1303,04-Jan-77,151.1332784,-33.90517606,NEW CANTERBURY RD,DUNTROON ST,HURLSTONE PARK,Sydney
VEH ,1304,30-Sep-77,151.222532,-33.74572678,FOREST WAY,ADAMS ST,BELROSE,Sydney
VEH ,1305,16-Nov-76,151.180147,-33.78911975,PACIFIC HWY,WILLIAM ST,CHATSWOOD,Sydney
VEH ,1306,25-Jul-77,151.2023446,-33.82587686,ALEXANDER ST,ERNEST ST,CROWS NEST,Sydney
VEH ,1307,12-Apr-78,151.2822172,-33.77983684,OLIVER ST,CAVILL ST,HARBORD,Sydney
VEH ,1308,29-Sep-89,150.5587572,-33.70064621,GREAT WESTERN HWY,FERGUSON RD,SPRINGWOOD,Sydney
VEH ,1309,31-Mar-77,151.2080916,-33.83282672,MILLER ST,RIDGE ST,NORTH SYDNEY,Sydney
VEH ,1310,11-Jan-77,151.1000781,-33.73591835,THE COMENARRA PKY,FOX VALLEY RD,WAHROONGA,Sydney
VEH ,1311,22-Aug-77,151.522654,-33.19949061,PACIFIC HWY,WYEE RD,DOYALSON,Hunter
VEH ,1312,11-May-78,151.6611975,-33.02911553,PACIFIC HWY,EVANS ST,BELMONT,Hunter
VEH ,1313,27-Jun-77,151.7446242,-32.90330413,MAITLAND RD,CARRINGTON ST,MAYFIELD,Hunter
VEH ,1314,05-Jan-77,151.1318529,-33.95279535,HARROW RD,WATKIN ST,BEXLEY,Sydney
VEH ,1315,17-Nov-78,151.1502229,-33.91589958,ILLAWARRA RD,WARREN RD,MARRICKVILLE,Sydney
VEH ,1316,29-Apr-77,151.0169079,-33.95540558,THE RIVER RD,WESTON ST,REVESBY,Sydney
VEH ,1317,09-Aug-77,151.1357347,-33.92390029,HOMER ST,BAYVIEW ST,EARLWOOD,Sydney
VEH ,1318,20-Dec-76,151.0534,-33.94538055,BELMORE RD,HANNANS RD,RIVERWOOD,Sydney
VEH ,1319,27-May-77,151.1254796,-34.03269129,CAPTAIN COOK DR,CAWARRA RD,CARINGBAH,Sydney
VEH ,1320,20-Mar-78,146.9335829,-36.0525287,HUME HWY,UNION RD,ALBURY,South Western
VEH ,1321,18-Jul-77,150.8950972,-34.38288725,PRINCES HWY,TOWRADGI RD,TOWRADGI,Southern
VEH ,1322,08-Dec-76,147.378365,-35.12022528,EDWARD ST,HAMMOND ST,WAGGA WAGGA,South Western
VEH ,1323,10-Jul-79,151.0231099,-33.77511262,NORTH ROCKS RD,STATHAM AV,NORTH ROCKS,Sydney
VEH ,1324,06-Jul-77,150.9132292,-33.76377052,SUNNYHOLT RD,SACKVILLE ST,BLACKTOWN,Sydney
VEH ,1325,06-Jan-77,151.012657,-33.84715412,CLYDE ST,MONA ST,GRANVILLE,Sydney
VEH ,1326,15-Jun-79,151.0422183,-33.86166817,OLYMPIC DR,CHURCH ST,LIDCOMBE,Sydney
VEH ,1327,23-Sep-77,150.9721091,-33.80791316,DUNMORE ST,STATION ST,WENTWORTHVILLE,Sydney
VEH ,1328,08-Jun-78,151.0098938,-33.83182776,BOLD ST,RAILWAY PDE,GRANVILLE,Sydney
VEH ,1329,29-Nov-76,151.0896157,-33.91967763,BURWOOD RD,LEYLAND PDE,BELMORE,Sydney
VEH ,1330,23-Oct-78,151.1646036,-33.72791691,MONA VALE RD,LINK RD,ST IVES,Sydney
VEH ,1331,16-Nov-90,151.1872632,-33.92507494,BOURKE ST,AIRPORT CENTRE ACCESS,MASCOT,Sydney
VEH ,1332,03-Feb-89,151.0946387,-33.7975272,BLAXLAND RD,TERRY RD,DENISTONE EAST,Sydney
VEH ,1333,13-Feb-78,151.269154,-33.79503102,SYDNEY RD,HILL ST,FAIRLIGHT,Sydney
VEH ,1334,20-Jan-81,151.2042466,-33.80419746,MOWBRAY RD,HIGH ST,WILLOUGHBY,Sydney
VEH ,1335,14-Jul-77,151.1426422,-33.96510054,WEST BOTANY ST,PRESIDENT AV,KOGARAH,Sydney
VEH ,1336,19-Sep-78,151.2014181,-33.81738986,WILLOUGHBY RD,WARRINGAH FWY OFF RAMP,NAREMBURN,Sydney
VEH ,1337,27-May-77,151.2046147,-33.82043686,BROOK ST,WARRINGAH FWY ON RAMP,NAREMBURN,Sydney
VEH ,1338,31-Jan-79,151.0871057,-33.77379175,EPPING RD,ESSEX ST,EPPING,Sydney
VEH ,1339,02-Nov-77,151.2629743,-33.75518336,WARRINGAH RD,BEACON HILL RD,BEACON HILL,Sydney
VEH ,1340,19-Sep-77,151.1922273,-33.90196235,MITCHELL RD,COPELAND ST,ALEXANDRIA,Sydney
VEH ,1341,23-Oct-78,151.009686,-33.86259381,WELLINGTON RD,CLYDE ST,SOUTH GRANVILLE,Sydney
VEH ,1342,11-Dec-80,150.9228137,-31.09202787,BRIDGE  ST,EBSWORTH ST,TAMWORTH,Northern
VEH ,1343,30-Aug-79,151.0497751,-33.89695972,HUME HWY,MUIR RD,CHULLORA,Sydney
VEH ,1345,05-Jul-77,150.951758,-33.81842343,OLD PROSPECT RD,ETTALONG RD,GREYSTANES,Sydney
VEH ,1346,22-Jun-00,151.1977106,-33.87824275,WILLIAM HENRY ST,BULWARA RD (W-),ULTIMO,Sydney
PED ,1347,14-Oct-77,151.1517544,-34.05569812,CRONULLA ST,CRONULLA STATION (@),CRONULLA,Sydney
VEH ,1348,01-Jun-78,151.0669735,-34.03163638,PRINCES HWY,ACACIA RD,KIRRAWEE,Sydney
VEH ,1349,02-May-79,151.3513241,-33.43697454,YORK ST,HENRY PARRY DR,EAST GOSFORD,Hunter
VEH ,1350,04-Dec-80,151.2529023,-33.75254642,WARRINGAH RD,ELLIS RD,BEACON HILL,Sydney
VEH ,1351,05-Apr-78,151.2612789,-33.75240458,WILLANDRA RD,TRISTRAM RD,BEACON HILL,Sydney
VEH ,1352,16-Dec-83,151.1576498,-33.79258342,MILLWOOD AV,LADY GAME DR,CHATSWOOD WEST,Sydney
VEH ,1353,05-May-80,151.1821211,-33.80391722,MOWBRAY RD,ORCHARD RD,CHATSWOOD,Sydney
VEH ,1354,21-Jun-78,151.2267087,-33.83377023,RANGERS RD,MURDOCH ST,CREMORNE,Sydney
VEH ,1355,08-Sep-78,151.2068232,-33.8265771,ERNEST ST,WEST ST,CROWS NEST,Sydney
VEH ,1356,12-Dec-77,151.2095011,-33.7975477,EASTERN VALLEY WAY,ROBERT ST,WILLOUGHBY,Sydney
VEH ,1357,10-Feb-81,151.2041492,-33.83231767,PACIFIC HWY,HAZELBANK RD,WOLLSTONECRAFT,Sydney
VEH ,1358,07-Mar-78,151.1282156,-33.89027025,HUME HWY,QUEEN ST,ASHFIELD,Sydney
VEH ,1359,12-May-78,151.1664954,-33.80626691,MOWBRAY RD WEST,CENTENNIAL AV,LANE COVE NORTH,Sydney
VEH ,1360,12-Oct-78,151.2082291,-33.88642659,ELIZABETH ST,DEVONSHIRE ST,SURRY HILLS,Sydney
VEH ,1361,20-Nov-78,151.2442397,-33.81299241,SPIT RD,MEDUSA ST,THE SPIT,Sydney
VEH ,1362,25-Oct-77,151.204248,-33.8213372,BROOK ST,WARRINGAH FWY OFF RAMP,NAREMBURN,Sydney
VEH ,1363,01-Aug-80,151.1010126,-33.90874861,FIFTH AV,NINTH AV,CAMPSIE,Sydney
VEH ,1364,10-May-77,150.8621668,-34.54592274,SHELLHARBOUR RD,QUEEN ST,WARILLA,Southern
VEH ,1366,28-Apr-80,151.1464594,-33.91374222,LIVINGSTONE RD,BEAUCHAMP ST,MARRICKVILLE,Sydney
VEH ,1367,05-Jan-82,151.1473674,-33.98580656,THE GRAND PDE,RAMSGATE RD,RAMSGATE BEACH,Sydney
VEH ,1368,26-Jan-78,151.2494697,-33.88944167,EDGECLIFF RD,GROSVENOR ST,BONDI JUNCTION,Sydney
VEH ,1369,19-Jun-80,150.8949349,-34.42631573,CHURCH ST,BURELLI ST,WOLLONGONG,Southern
VEH ,1370,13-May-80,150.897177,-34.42665724,KEMBLA ST,BURELLI ST,WOLLONGONG,Southern
VEH ,1371,13-Jul-78,150.8995628,-34.41492082,KEMBLA ST,BOURKE ST,WOLLONGONG,Southern
VEH ,1372,16-Dec-77,150.869177,-34.52994247,WINDANG RD,BORONIA AV,WINDANG,Southern
VEH ,1373,22-Dec-77,150.6030124,-34.87467316,JUNCTION ST,KINGHORNE ST,NOWRA,Southern
VEH ,1374,21-Jun-78,151.0996721,-34.02906534,THE BOULEVARDE,WANDELLA RD,MIRANDA,Sydney
VEH ,1375,13-Jun-79,151.6599295,-33.03727341,PACIFIC HWY,GEORGE ST,BELMONT,Hunter
VEH ,1376,20-Feb-84,151.6608748,-33.03351357,PACIFIC HWY,MAUDE ST,BELMONT,Hunter
VEH ,1377,12-Mar-79,151.6001082,-32.99211003,TORONTO RD,MACQUARIE RD,FENNELL BAY,Hunter
VEH ,1378,20-Jun-89,151.3568709,-32.83197941,WOLLOMBI RD,VINCENT ST,CESSNOCK,Hunter
VEH ,1379,09-Oct-00,151.7604228,-32.92362093,STEWART AV,HONEYSUCKLE DR,WICKHAM,Hunter
VEH ,1380,26-Aug-87,150.7952344,-34.49275118,PRINCES HWY,BAAN BAAN ST,DAPTO,Southern
VEH ,1381,06-Aug-81,151.419899,-33.30730288,PACIFIC HWY,ANZAC AV,TUGGERAH,Hunter
VEH ,1382,22-Apr-82,151.6384178,-33.08962547,PACIFIC HWY,LAKE RD,SWANSEA,Hunter
VEH ,1383,28-Aug-81,151.6505524,-33.07963508,PACIFIC HWY,GOOMERA ST,BLACKSMITHS,Hunter
VEH ,1384,18-Jul-85,151.691983,-32.96973219,PACIFIC HWY,WARNERS BAY RD,CHARLESTOWN,Hunter
VEH ,1385,16-Oct-00,151.704053,-32.9561782,PACIFIC HWY,MADISON DR,CHARLESTOWN,Hunter
VEH ,1386,16-Dec-80,151.7449358,-32.76370642,PACIFIC HWY,WILLIAM ST,RAYMOND TERRACE,Hunter
VEH ,1387,24-Jun-80,151.6891984,-32.93567939,CHARLESTOWN RD,LOOKOUT RD,NEW LAMBTON HEIGHTS,Hunter
VEH ,1388,07-May-79,151.7169625,-32.91025752,GRIFFITHS RD,LAMBTON RD,LAMBTON,Hunter
VEH ,1389,29-Sep-80,151.6507705,-32.9262447,LAKE RD,GLENDALE RD,GLENDALE,Hunter
VEH ,1390,22-Sep-81,151.7407025,-32.89086574,INDUSTRIAL DR,VINE ST,MAYFIELD,Hunter
VEH ,1391,24-Nov-78,151.7281106,-32.88637025,INDUSTRIAL DR,WERRIBI ST,MAYFIELD WEST,Hunter
VEH ,1393,06-Nov-80,151.2064661,-33.84082012,MILLER ST,BLUE ST,NORTH SYDNEY,Sydney
PED ,1394,27-Apr-78,151.1638468,-33.77285844,PACIFIC HWY,PROVINCIAL RD (@),LINDFIELD,Sydney
VEH ,1395,14-Dec-78,151.1845027,-33.81002191,ABBOTT RD,JERSEY RD,ARTARMON,Sydney
VEH ,1396,19-Feb-79,151.1435703,-33.83354516,RYDE RD,GLADESVILLE RD,HUNTERS HILL,Sydney
VEH ,1397,28-Feb-83,151.1460431,-33.83432301,CHURCH ST,GLADESVILLE RD,HUNTERS HILL,Sydney
VEH ,1399,18-Aug-78,151.2192141,-33.83190448,YEO ST,BEN BOYD RD,NEUTRAL BAY,Sydney
VEH ,1400,02-Oct-81,151.2079519,-33.81042686,EASTERN VALLEY WAY,SAILORS BAY RD,NORTHBRIDGE,Sydney
VEH ,1401,23-Oct-80,151.2954986,-33.76264149,GRIFFIN RD,PITT RD,NORTH CURL CURL,Sydney
VEH ,1402,20-Jul-79,151.1715041,-33.72196786,MONA VALE RD,WOODBURY RD,ST IVES,Sydney
VEH ,1403,15-Sep-87,150.7957487,-34.56083511,PRINCES HWY,CREAMERY RD,ALBION PARK RAIL,Southern
VEH ,1404,12-Nov-79,151.199331,-33.80712002,WILLOUGHBY RD,FRENCHS RD,WILLOUGHBY,Sydney
VEH ,1405,01-May-80,151.1931304,-33.78706534,PENSHURST ST,ASHLEY ST,ROSEVILLE,Sydney
VEH ,1406,01-Sep-80,151.147621,-33.88598774,LORDS RD,TEBBUTT ST,LEICHHARDT,Sydney
VEH ,1407,14-Jun-78,151.1696828,-33.88362754,JOHNSTON ST,COLLINS ST,ANNANDALE,Sydney
VEH ,1408,17-Mar-81,151.1318736,-33.71511367,BURNS RD,EASTERN RD,WAHROONGA,Sydney
VEH ,1409,23-Jun-78,151.1474184,-33.85572548,LYONS RD,GIPPS ST,DRUMMOYNE,Sydney
VEH ,1410,03-Sep-82,151.1372154,-33.87344801,DOBROYD PDE,WARATAH ST,HABERFIELD,Sydney
VEH ,1411,11-Dec-78,151.2211694,-33.84032027,KURRABA RD,WYCOMBE RD,NEUTRAL BAY,Sydney
VEH ,1412,02-Feb-87,151.2111194,-33.86475672,BENT ST,BLIGH ST,SYDNEY,Sydney
VEH ,1413,03-Apr-80,151.1400981,-33.91206027,WARDELL RD,EWART ST,MARRICKVILLE,Sydney
PED ,1414,17-Nov-78,151.1580965,-33.91136669,MARRICKVILLE RD,GLADSTONE ST (@),MARRICKVILLE,Sydney
VEH ,1415,16-Oct-87,151.7104939,-32.94065735,PARK AV,GARDEN CITY ACCESS,KOTARA,Hunter
VEH ,1416,20-Jun-78,151.1718953,-33.91264222,UNWINS BRIDGE RD,MARY ST,ST PETERS,Sydney
PED ,1417,04-Jul-08,151.1304487,-33.9026237,OLD CANTERBURY RD,ELIZABETH AVE,DULWICH HILL,Sydney
VEH ,1418,30-Jun-78,151.2007828,-33.88160185,HARRIS ST,ULTIMO RD,ULTIMO,Sydney
VEH ,1419,23-Oct-78,151.2021794,-33.8925467,REDFERN ST,GEORGE ST,REDFERN,Sydney
PED ,1420,26-Oct-77,151.1664804,-33.83971365,WOOLWICH RD,GLADSTONE ST (E-),HUNTERS HILL,Sydney
VEH ,1421,29-May-78,151.2466579,-33.89552245,NEWLAND ST,BIRRELL ST,BONDI JUNCTION,Sydney
PED ,1422,29-Jul-80,151.1556641,-33.96239475,THE GRAND PDE,DUKE ST (S-),BRIGHTON-LE-SANDS,Sydney
VEH ,1423,30-Dec-77,151.1999873,-33.93040606,KING ST,SUTHERLAND ST,MASCOT,Sydney
VEH ,1424,22-Nov-77,151.2061569,-33.92698731,COWARD ST,MALONEY ST,MASCOT,Sydney
VEH ,1425,03-Oct-78,151.2266091,-33.92513661,GARDENERS RD,HOUSTON RD,KINGSFORD,Sydney
PED ,1426,28-Nov-79,151.2247525,-33.92547749,GARDENERS RD,ENDEAVOUR RD (E-),DACEYVILLE,Sydney
VEH ,1427,04-Oct-78,151.0736447,-33.97023078,BOUNDARY RD,ROBERTS AV,MORTDALE,Sydney
VEH ,1428,17-Oct-79,151.1131794,-33.96692283,LILY ST,DURHAM ST,HURSTVILLE,Sydney
VEH ,1429,22-Mar-89,151.1062506,-33.71994534,PENNANT HILLS RD,F3 N/B ON RAMP,WAHROONGA,Sydney
VEH ,1430,22-Jul-82,151.246622,-33.87525592,NEW SOUTH HEAD RD,WILLIAM ST,DOUBLE BAY,Sydney
VEH ,1431,04-Oct-78,151.2746938,-33.74991025,ALFRED ST,MCINTOSH RD,NARRAWEENA,Sydney
VEH ,1432,05-Jan-79,151.2396854,-33.88699573,OCEAN ST,FORTH ST,WOOLLAHRA,Sydney
VEH ,1433,08-Mar-88,151.5542786,-32.73400849,KEN TUBMAN DR,ELGIN ST,MAITLAND,Hunter
VEH ,1434,08-Mar-88,151.5529798,-32.73385958,KEN TUBMAN DR,CHURCH ST,MAITLAND,Hunter
PED ,1435,12-Mar-81,151.1694399,-33.7752472,LINDFIELD AV,RAILWAY STATION (@),LINDFIELD,Sydney
VEH ,1437,11-Nov-87,151.1673247,-33.90557168,VICTORIA RD,EDINBURGH RD,ENMORE,Sydney
VEH ,1438,28-Aug-78,151.2721756,-33.86357005,NEW SOUTH HEAD RD,VAUCLUSE RD,VAUCLUSE,Sydney
VEH ,1439,06-Dec-79,151.0873203,-33.7910578,BLAXLAND RD,FIRST AV,EASTWOOD,Sydney
VEH ,1440,09-Nov-78,151.0828531,-33.79230075,EAST PDE,FIRST AV,EASTWOOD,Sydney
VEH ,1441,05-Jan-79,151.057285,-33.90670596,BORONIA RD,JUNO PDE,GREENACRE,Sydney
VEH ,1442,18-Mar-82,151.0682096,-33.8859512,HUME HWY,ROBERTS RD,GREENACRE,Sydney
VEH ,1443,10-Jul-79,151.0265913,-33.76814173,NORTH ROCKS RD,BARCLAY RD,NORTH ROCKS,Sydney
VEH ,1444,24-Feb-78,150.9272951,-33.92058411,BIGGE ST,ELIZABETH ST,LIVERPOOL,Sydney
VEH ,1445,02-Jul-79,150.8173945,-33.76426213,CARLISLE AV,LUXFORD RD,MOUNT DRUITT,Sydney
VEH ,1446,08-Jun-78,150.8967398,-33.90270251,ELIZABETH DR,MEADOWS RD,MT PRITCHARD,Sydney
VEH ,1447,06-Jun-78,150.9191805,-33.89942937,CUMBERLAND HWY,CABRAMATTA RD WEST,CABRAMATTA WEST,Sydney
PED ,1448,13-Mar-78,150.9096748,-33.77048475,CAMPBELL ST,MAIN ST,BLACKTOWN,Sydney
